SK_ID_CURR,TARGET
171571,0.014168098511683717
171572,0.01488623061192535
171573,0.0077209227124387094
171574,0.022426947943464448
171575,0.008726293348576008
171576,0.01180456642931705
171577,0.01898567116161375
171578,0.014676877508538492
171579,0.019457759687299334
171580,0.011978349045737063
171581,0.014924895045828416
171582,0.010480211217701922
171583,0.010188720053780761
171584,0.012184625562137136
171585,0.020248982100703097
171586,0.01684338417750402
171587,0.016054226487914935
171588,0.013783602896574048
171589,0.016719119963078535
171590,0.015160301018410352
171591,0.012910166519671872
171592,0.018187066724681702
171593,0.016542817971281834
171594,0.012731804560427067
171595,0.021134503870878372
171596,0.01124239661768572
171597,0.015226582969803898
171598,0.01579594672401011
171599,0.00839152603977856
171600,0.25749514086739655
171601,0.018486432859835946
171602,0.03190211468457292
171603,0.008851769660661646
171604,0.017265954508951433
171605,0.018061487698594374
171606,0.02081604341909856
171607,0.009681636564616047
171608,0.012735910736212185
171609,0.26781794042732593
171610,0.0153901093360532
171611,0.01547001485909039
171612,0.016003949073452928
171613,0.008711823498594421
171614,0.005105386687955758
171615,0.013100955709874663
171616,0.008949814246807696
171617,0.015749105439410598
171618,0.012879483900762463
171619,0.00943010394220245
171620,0.01953325996994875
171621,0.009820634291280966
171622,0.012638128122562492
171623,0.016716503639578356
171624,0.00888676748518185
171625,0.014043049537318327
171626,0.015583424396292579
171627,0.013194127828817124
171628,0.019163321288839054
171629,0.016445243838441818
171630,0.02140710032883303
171631,0.018003750574124348
171632,0.011655303009253107
171633,0.01526272984368141
171634,0.022291523363269075
171635,0.008446728125794944
171636,0.01070914621085699
171637,0.01769088954583002
171638,0.01649670810927852
171639,0.02275000906272065
171640,0.016190373336602268
171641,0.02010411337203294
171642,0.01001182241214828
171643,0.018017062932856744
171644,0.009897251105474967
171645,0.01769425663798451
171646,0.0166291218454962
171647,0.018226301719686505
171648,0.018888491742989316
171649,0.011957280002018384
171650,0.2665428179712818
171651,0.02333982211611887
171652,0.012419569561445763
171653,0.011406736752457593
171654,0.011844401973348701
171655,0.026082233873319156
171656,0.012463657067671587
171657,0.020694206392371982
171658,0.017569981027900024
171659,0.012169227176782612
171660,0.015040076588472739
171661,0.016090123409590443
171662,0.01873135349203052
171663,0.015003717610799322
171664,0.014486873558645254
171665,0.008697490119952295
171666,0.013743072313968116
171667,0.015367892871222122
171668,0.016032556067244366
171669,0.02253175346980965
171670,0.018305198490968937
171671,0.01627622660526786
171672,0.01675404091471003
171673,0.012458631594132744
171674,0.016320191799006303
171675,0.009336098137577053
171676,0.016114150430323014
171677,0.012058239647442752
171678,0.012828402195085397
171679,0.013018499066998344
171680,0.011605960155838917
171681,0.014150992555829637
171682,0.2722120703365448
171683,0.018607444533086704
171684,0.013855977194889232
171685,0.016929444757119726
171686,0.020783794209723955
171687,0.026156889628241062
171688,0.01807560809136713
171689,0.014618806042115942
171690,0.01700533646684353
171691,0.017200187403194126
171692,0.017559315030289444
171693,0.013287184416319485
171694,0.006076541653939889
171695,0.009601139789959169
171696,0.009929466251822847
171697,0.008058842458892334
171698,0.012903917055082445
171699,0.016992130851970513
171700,0.005874067199468336
171701,0.00536167558469167
171702,0.012284284131945461
171703,0.016087485542478422
171704,0.01040456034294305
171705,0.01381942496707861
171706,0.016635469811729302
171707,0.016206187685267458
171708,0.012987017516191784
171709,0.0075683051470554295
171710,0.007413370650101903
171711,0.013414641416809151
171712,0.0187040469610724
171713,0.012911248036654104
171714,0.014476541764197867
171715,0.007156210946502039
171716,0.01962967565808658
171717,0.014831803185843545
171718,0.019090617397285518
171719,0.007342255206048612
171720,0.01316104933309068
171721,0.016531745157030972
171722,0.014584536284664473
171723,0.007320650275630335
171724,0.01683684060170644
171725,0.015965475484936733
171726,0.021576460659899325
171727,0.023087401011998007
171728,0.020344639550516606
171729,0.011735897582957337
171730,0.016171324539298784
171731,0.015500909356349424
171732,0.012094881713337774
171733,0.01785987919815666
171734,0.012234367470210351
171735,0.017620819422391357
171736,0.014231778316158893
171737,0.019035320367873393
171738,0.013194127828817124
171739,0.022807760221817817
171740,0.01705657557892537
171741,0.005730786827522363
171742,0.01271011148321984
171743,0.015744425428372122
171744,0.018525377237654742
171745,0.011475853693179463
171746,0.016364718665400502
171747,0.015100508728839154
171748,0.01627622660526786
171749,0.01506251302244345
171750,0.011780754967594335
171751,0.014932060375187977
171752,0.013237914622656388
171753,0.01749122533776745
171754,0.016311843315624224
171755,0.023726223202109636
171756,0.02971167806042586
171757,0.012867326773170543
171758,0.018643869228636548
171759,0.006299688420129766
171760,0.017258933529568365
171761,0.022276734632144784
171762,0.018813635958871498
171763,0.015153901362211978
171764,0.012773675303373647
171765,0.022802807059457676
171766,0.014820408367019259
171767,0.2694072375707123
171768,0.005415844131443061
171769,0.012659531977466483
171770,0.00515865599230572
171771,0.018202243102995563
171772,0.007367218966748213
171773,0.014408065706290682
171774,0.014959295991902322
171775,0.016890003338367016
171776,0.01450159879412947
171777,0.018211547237647327
171778,0.00955764799628914
171779,0.012585594056069238
171780,0.01776885613166483
171781,0.01665501233059144
171782,0.022339732771270174
171783,0.01244033799764068
171784,0.015182432660597532
171785,0.017241742603456303
171786,0.013867076330537777
171787,0.016531745157030972
171788,0.01627915659849548
171789,0.016220974849053518
171790,0.019032585081915063
171791,0.015602550324103794
171792,0.018566470294525926
171793,0.017830162155031207
171794,0.012424017183774082
171795,0.011939838160717654
171796,0.011801462013297011
171797,0.015072668583338953
171798,0.012598439772502574
171799,0.008015922117814238
171800,0.013811428025448824
171801,0.005628502661365203
171802,0.013183649062785954
171803,0.004383491350244973
171804,0.015996338562267873
171805,0.019169543523194596
171806,0.023734617791218597
171807,0.021010829916738024
171808,0.01477282931911122
171809,0.015699578387315533
171810,0.018202059895791982
171811,0.013268593124470504
171812,0.005216524480680101
171813,0.014795056753989951
171814,0.011714884692352413
171815,0.014839379798577967
171816,0.02607844317964613
171817,0.016127675800814083
171818,0.01820495804978975
171819,0.008851769660661646
171820,0.013039389329938976
171821,0.018876328258940814
171822,0.01923803040581626
171823,0.018273793055916997
171824,0.01632653635805236
171825,0.017625718249217354
171826,0.016220532833982844
171827,0.014231778316158893
171828,0.017211639153390884
171829,0.01820495804978975
171830,0.022769119442055674
171831,0.019343552623967926
171832,0.01621681317139402
171833,0.01896260877434699
171834,0.02139186665227446
171835,0.02111401483331426
171836,0.01672527690317754
171837,0.0180321631488982
171838,0.012871881336512878
171839,0.011086011262598987
171840,0.012319911029917238
171841,0.01674552243211269
171842,0.016146098059831908
171843,0.01501214208600864
171844,0.016662359531711947
171845,0.013642316187742587
171846,0.01608821545633523
171847,0.03278218157915241
171848,0.018007224608081948
171849,0.015602550324103794
171850,0.010717632109811283
171851,0.009520298571262064
171852,0.012418168015405814
171853,0.011899944904139838
171854,0.018202243102995563
171855,0.01859660224899089
171856,0.01834831879525508
171857,0.011261602065232999
171858,0.017323882937764493
171859,0.004138946315333825
171860,0.01627622660526786
171861,0.01742813032941297
171862,0.024334711219352233
171863,0.02003798823606109
171864,0.02373900489281333
171865,0.009473515947614785
171866,0.022397230354056125
171867,0.02942279360633547
171868,0.011067809944614702
171869,0.0062324782540758815
171870,0.018734273363698775
171871,0.022732714516546265
171872,0.010554530817911748
171873,0.02015967098849526
171874,0.016475810370126236
171875,0.007145577256738048
171876,0.01961060101181598
171877,0.01147095036173328
171878,0.016528452513891772
171879,0.017280639397584265
171880,0.009444153263637164
171881,0.025355704805834406
171882,0.014289384579465606
171883,0.012972726175057797
171884,0.011194922677138605
171885,0.0145361027733788
171886,0.006409456506717541
171887,0.0156717436697015
171888,0.01193933645194604
171889,0.017607533831266585
171890,0.01266561201111166
171891,0.01820495804978975
171892,0.017750045397527857
171893,0.01844225295307513
171894,0.01685119589227553
171895,0.020729025414650406
171896,0.013328353472226785
171897,0.01820495804978975
171898,0.004214909033327817
171899,0.018202243102995563
171900,0.010650599161635086
171901,0.015528545943149959
171902,0.017469089091013176
171903,0.017211639153390884
171904,0.016146098059831908
171905,0.018507115284080448
171906,0.01888523918535385
171907,0.018212244071045845
171908,0.013311819978245149
171909,0.016531745157030972
171910,0.01308601922592736
171911,0.0052345913039705235
171912,0.009565543586346445
171913,0.016853236082132326
171914,0.00713194849175966
171915,0.015234440402666184
171916,0.02427861779025117
171917,0.012458631594132744
171918,0.017155871941057336
171919,0.009580927338912916
171920,0.014623139381790986
171921,0.017864542427920595
171922,0.009141816305576977
171923,0.013062669357029936
171924,0.012220917898350198
171925,0.02048925753698197
171926,0.010426505043982388
171927,0.01461820212440531
171928,0.011070059193990697
171929,0.0134343133792036
171930,0.010612748977418807
171931,0.005965540357183637
171932,0.016563836316197872
171933,0.028481346880521313
171934,0.01490897033895724
171935,0.010072598556297234
171936,0.01542943529101562
171937,0.025720154442161684
171938,0.019402010864107252
171939,0.016528452513891772
171940,0.023865265893820035
171941,0.01594718905725667
171942,0.017159273705053713
171943,0.01583922046174524
171944,0.02214244577309557
171945,0.011754992691838329
171946,0.025122023537595052
171947,0.019804585836218608
171948,0.022380874027064696
171949,0.018408579357351657
171950,0.009235767813021965
171951,0.00683285176392681
171952,0.008237718387799148
171953,0.016354446062711313
171954,0.018813635958871498
171955,0.008822441682059767
171956,0.013381117854173539
171957,0.016997515626291648
171958,0.016624801744533332
171959,0.011406065734542583
171960,0.022276287407873692
171961,0.02206717101230335
171962,0.012652377078626919
171963,0.012570204453059355
171964,0.01583922046174524
171965,0.022527355114571924
171966,0.015091833117478054
171967,0.00996038011040553
171968,0.0184957034662371
171969,0.016095323663948995
171970,0.009149556893578313
171971,0.008706758232628734
171972,0.008815812250031883
171973,0.01553596140876248
171974,0.015506410796700234
171975,0.017142394898470133
171976,0.01524346531079593
171977,0.026539513464264922
171978,0.01686839397515241
171979,0.010570669789650416
171980,0.012746311437655854
171981,0.01899836647135946
171982,0.014873851322623042
171983,0.010106377630860863
171984,0.015710329656382433
171985,0.006961195959910874
171986,0.010922435980941038
171987,0.017329567531215097
171988,0.015034197074921787
171989,0.007072453811638723
171990,0.016146098059831908
171991,0.013877254985332522
171992,0.015129208600383186
171993,0.016685464235075727
171994,0.01627622660526786
171995,0.01654804593298648
171996,0.009556387699397602
171997,0.016211699892033984
171998,0.010334003022759386
171999,0.02086386969328256
172000,0.013153921599826575
172001,0.012722561975832339
172002,0.016189989464033456
172003,0.01317707438337786
172004,0.009062727068636697
172005,0.01628076341496904
172006,0.018321233173753764
172007,0.018584125598872035
172008,0.018115102032357302
172009,0.01122873076418745
172010,0.019804585836218608
172011,0.008443824082615878
172012,0.0123583568436236
172013,0.011405416606053743
172014,0.018439234411112934
172015,0.022276734632144784
172016,0.012729588165748772
172017,0.011406065734542583
172018,0.0076924537828314205
172019,0.016624801744533332
172020,0.01974371082018292
172021,0.011571354365623444
172022,0.012948213315545408
172023,0.017191470520904032
172024,0.010550718513607454
172025,0.26583578562014665
172026,0.011971701109287266
172027,0.016355238675602797
172028,0.019049133979942033
172029,0.013678722025591105
172030,0.013877254985332522
172031,0.008889389346506094
172032,0.01684338417750402
172033,0.01820495804978975
172034,0.01841999737555122
172035,0.02347251264914569
172036,0.01726322797319501
172037,0.02124967046040866
172038,0.018036323376506107
172039,0.02058016423509132
172040,0.020218860481257907
172041,0.013743844479326969
172042,0.021429092418151417
172043,0.012972726175057797
172044,0.015821726285351494
172045,0.012056776960817103
172046,0.01152589600628656
172047,0.014775575545775778
172048,0.016386149268708974
172049,0.016624801744533332
172050,0.018787705495933026
172051,0.012997790791550478
172052,0.016421698918657447
172053,0.0150080430070178
172054,0.005533845400585919
172055,0.01098001768151148
172056,0.015913551158151584
172057,0.021292152235511765
172058,0.018132363957432944
172059,0.043418919576247
172060,0.01580206421582179
172061,0.025876218974969695
172062,0.025715175607231768
172063,0.014779948191183797
172064,0.011856055608207038
172065,0.007966342170036049
172066,0.008065960348670957
172067,0.014835382925176468
172068,0.018814555218601807
172069,0.011718460280349263
172070,0.018202243102995563
172071,0.015339205710460076
172072,0.014016836245514544
172073,0.008390459148691172
172074,0.01576406893050541
172075,0.010821966280237225
172076,0.01731455838322969
172077,0.018362141784489833
172078,0.014404944033833165
172079,0.01120126462021608
172080,0.01986207960403416
172081,0.015470279143215375
172082,0.019227488533300134
172083,0.0243435179621635
172084,0.012956345490102774
172085,0.01198900368573976
172086,0.021791173579623922
172087,0.01820495804978975
172088,0.015428367433466806
172089,0.014678467309043652
172090,0.018305050588625894
172091,0.018860847743279924
172092,0.021864198252768002
172093,0.016542817971281834
172094,0.016445243838441818
172095,0.01590693988110097
172096,0.014589984238648587
172097,0.017412524860009715
172098,0.025476326400101484
172099,0.026913992150708062
172100,0.015582168629459499
172101,0.011461722888431251
172102,0.010060122098208724
172103,0.027033401130319882
172104,0.01722292153043436
172105,0.017879399822647177
172106,0.01020336704506041
172107,0.018532582283631444
172108,0.017096603892016792
172109,0.011605960155838917
172110,0.013885046212835473
172111,0.02762862243994188
172112,0.014961321826886614
172113,0.01198900368573976
172114,0.012702406477082148
172115,0.013650047177844269
172116,0.019226955151935177
172117,0.012113940940292648
172118,0.019230325364662095
172119,0.019519181411144046
172120,0.018787705495933026
172121,0.015091745973561794
172122,0.008124242931243076
172123,0.008011591893069141
172124,0.007283434276302735
172125,0.015505267672419266
172126,0.016470781011376154
172127,0.009438855575035923
172128,0.01441174583286459
172129,0.021191938451299068
172130,0.018202243102995563
172131,0.016624801744533332
172132,0.01479767792643485
172133,0.012305142270348063
172134,0.01173021102757455
172135,0.011498170125860215
172136,0.011744439857268384
172137,0.016028249199731996
172138,0.02484861302565987
172139,0.016835202024716132
172140,0.009540287784682633
172141,0.009152310299050722
172142,0.008801923147051749
172143,0.027344925002288956
172144,0.007811217210083735
172145,0.01326876719220635
172146,0.01546800710955114
172147,0.01822602200810177
172148,0.017848706737810242
172149,0.0064684772209959015
172150,0.018715780607837663
172151,0.012734784332355054
172152,0.010306425427256813
172153,0.025956097547475954
172154,0.0047151898300712945
172155,0.016528452513891772
172156,0.012937771053989296
172157,0.01813130922028513
172158,0.03838202533671883
172159,0.016531745157030972
172160,0.02345800121410124
172161,0.015709744919534877
172162,0.025715175607231768
172163,0.011602811804477994
172164,0.020408662754189632
172165,0.008652871804606829
172166,0.01520716743133286
172167,0.01163158471613715
172168,0.019608467754016534
172169,0.014004472686891097
172170,0.018924714451186556
172171,0.019911283579407153
172172,0.01234314382690657
172173,0.01820495804978975
172174,0.007708715774335403
172175,0.01536438918123123
172176,0.020248982100703097
172177,0.01695584490346523
172178,0.010429545489617477
172179,0.012451242633320533
172180,0.014906253545029127
172181,0.012282791785652947
172182,0.015153901362211978
172183,0.012305888369867256
172184,0.016532386094490453
172185,0.012451242633320533
172186,0.011844401973348701
172187,0.015599934168142728
172188,0.012784943857395838
172189,0.013144676462750192
172190,0.009139020512678038
172191,0.01939402163823766
172192,0.013813935654785725
172193,0.017401968428999885
172194,0.26571894606947877
172195,0.00964265954006692
172196,0.016408904840700525
172197,0.014138175722238893
172198,0.018648563304538332
172199,0.017323882937764493
172200,0.018224677031784514
172201,0.022249686423732516
172202,0.014768336354266958
172203,0.005734479619372047
172204,0.015898345820149103
172205,0.013868856562716046
172206,0.018532760061660276
172207,0.004663898584555201
172208,0.012334105303830428
172209,0.013349189492097189
172210,0.016286659440358845
172211,0.015166423541410224
172212,0.01554130125043325
172213,0.01820495804978975
172214,0.005562121532191959
172215,0.015294036609279688
172216,0.016190546002978083
172217,0.0072677649997324985
172218,0.020950044042028458
172219,0.017854049030310036
172220,0.02044676575249144
172221,0.015707982558808287
172222,0.0171988976832539
172223,0.022652079759718228
172224,0.01743632112644942
172225,0.012598797074541866
172226,0.017911209921880777
172227,0.008832099276210165
172228,0.019817415360710616
172229,0.011673009920467154
172230,0.011405416606053743
172231,0.011664339993526503
172232,0.01899836647135946
172233,0.016106930629512576
172234,0.01122873076418745
172235,0.01360212831707904
172236,0.021134445529040036
172237,0.00808230382595862
172238,0.014636351150945415
172239,0.02033877620024542
172240,0.01437570968585061
172241,0.011815805526369485
172242,0.021880824409711792
172243,0.012411114088789883
172244,0.016522509994295886
172245,0.01808993365493116
172246,0.011393720669302583
172247,0.010779821151724229
172248,0.019756220388068593
172249,0.01693336381682323
172250,0.01780868652621337
172251,0.0158256517982287
172252,0.010489077490024324
172253,0.011926839533698682
172254,0.019953359774833652
172255,0.00931424611136366
172256,0.015996338562267873
172257,0.011405416606053743
172258,0.008635157009020001
172259,0.004761511527385037
172260,0.013211476623576034
172261,0.009184268926103238
172262,0.013171158445530691
172263,0.013439408210971468
172264,0.011275871809202672
172265,0.00939200351945586
172266,0.01669808482068927
172267,0.015550902032306493
172268,0.015641177867033923
172269,0.01751259474231911
172270,0.015337605335124453
172271,0.014965891048287673
172272,0.015253549813903238
172273,0.011519575947072008
172274,0.010594082850084051
172275,0.018362141784489833
172276,0.020329495803825655
172277,0.015972180750480833
172278,0.012759599319726476
172279,0.014729107293747667
172280,0.018906913247563308
172281,0.012729588165748772
172282,0.016563836316197872
172283,0.016528452513891772
172284,0.01287215130079994
172285,0.018487113578356654
172286,0.012662051166077591
172287,0.019301845795782396
172288,0.025227818568117746
172289,0.016083367971542133
172290,0.01547001485909039
172291,0.007312632988352162
172292,0.027329844825481085
172293,0.018440756257331124
172294,0.017879399822647177
172295,0.015819302640371815
172296,0.014335298613784004
172297,0.012729588165748772
172298,0.011692828539797251
172299,0.008889389346506094
172300,0.013877254985332522
172301,0.017797535075460218
172302,0.020168115361549235
172303,0.010790800193560188
172304,0.013398488690089732
172305,0.017261780738696386
172306,0.011356871203542172
172307,0.016642656055310723
172308,0.007624595546251697
172309,0.020982228608781427
172310,0.019611203473223173
172311,0.012555889785644276
172312,0.020248982100703097
172313,0.01677787847725032
172314,0.008784301398076138
172315,0.016348871754104696
172316,0.010970980323171215
172317,0.008730936110600052
172318,0.012816910610201486
172319,0.01109504948617103
172320,0.016531745157030972
172321,0.022826896404354636
172322,0.015898686779379924
172323,0.011308370807424016
172324,0.017165284910011534
172325,0.009322078249897347
172326,0.019100901627570555
172327,0.015931252523154926
172328,0.015559406507001782
172329,0.012982161140902991
172330,0.01855853285607384
172331,0.013877270722682238
172332,0.021310194922677397
172333,0.012569029605203917
172334,0.017280639397584265
172335,0.009798767461641194
172336,0.015546792873914682
172337,0.02038172675083376
172338,0.007413370786470736
172339,0.01626384252088811
172340,0.016054226487914935
172341,0.009124842906094017
172342,0.017165284910011534
172343,0.012925204634264461
172344,0.02184648264784836
172345,0.011352758949569936
172346,0.020340086442090934
172347,0.015960292128886
172348,0.018787705495933026
172349,0.015546467044968528
172350,0.011692828539797251
172351,0.009663971559566713
172352,0.009161916753733502
172353,0.015265363263921099
172354,0.013292028794312799
172355,0.020807031698026862
172356,0.01032106025809523
172357,0.018127724434493522
172358,0.00951017640249064
172359,0.016758078719873566
172360,0.02182237185971046
172361,0.014633033632196738
172362,0.015549486262571847
172363,0.020414711620831694
172364,0.01572394678944519
